Date,Open,High,Low,Close,Adj Close,Volume
5/25/2021,24,24.5,20.51,21.5,21.5,99700
5/26/2021,23.49,23.49,21.6,21.799999,21.799999,63400
5/27/2021,23.25,23.299999,22.055,23.15,23.15,43200
5/28/2021,22.049999,23,21.5,21.5,21.5,33800
6/1/2021,21.99,21.99,20.110001,20.35,20.35,49500
6/2/2021,20.889999,22.5,20.4,21.690001,21.690001,45600
6/3/2021,22.299999,22.35,21.049999,21.85,21.85,57500
6/4/2021,21.200001,21.5,18.99,20.6,20.6,75400
6/7/2021,20.5,21,19.25,19.379999,19.379999,34200
6/8/2021,19.4,19.4,16.620001,17.799999,17.799999,178800
6/9/2021,18.4,18.889999,17.08,17.700001,17.700001,109500
6/10/2021,17.809999,18.4,16.540001,16.75,16.75,96900
6/11/2021,17.4,17.4,15.65,16,16,97800
6/14/2021,16.075001,16.950001,16.035,16.209999,16.209999,126300
6/15/2021,16.5,16.5,14.72,15.03,15.03,116000
6/16/2021,14.95,14.95,13.1,14.4,14.4,106200
6/17/2021,14.3,14.3,13.5,14,14,50100
6/18/2021,14,14.1,13.3,13.48,13.48,59600
6/21/2021,12.99,13,11.98,12.05,12.05,132800
6/22/2021,10.7,12.18,10.11,11.47,11.47,214400
6/23/2021,11.6,14.9,11.6,13.87,13.87,155300
6/24/2021,14,17.15,14,16.780001,16.780001,157700
6/25/2021,16.6,16.6,14,15.11,15.111,77600
